,Attr1,Attr2,Attr3,Attr4,Attr5,Attr9,Attr13,Attr15,Attr19,Attr20,Attr21,Attr27,Attr28,Attr29,Attr30,Attr32,Attr37,Attr39,Attr41,Attr42,Attr43,Attr47,Attr52,Attr55,Attr57,Attr59
417,0.015901,0.91006,0.026748,1.0344,-52.78,2.1252,0.025429,6146.5,0.010309,55.379,1.8577,1.3524,0.13594,4.5958,0.36019,138.07,3.672,0.034143,0.2611,0.039548,113.03,57.337,0.37828,1054.6,0.1768,1.4558
418,0.062216,0.56085,0.28102,1.5933,15.731,3.1684,0.034982,1847.0,0.024243,16.546,1.205,3.5305,1.1453,3.4123,0.17355,55.746,7.2428,0.021258,0.15236,0.027989,85.282,16.906,0.15273,726.13,0.14168,0.1921
419,-0.18608,0.15087,-0.070281,0.5149,-153.09,0.10905,-1.3542,-372.88,-1.6771,127.45,1.09,-64.593,-0.075947,4.0802,1.3634,181.03,13.799,-1.6786,-0.034475,-1.6606,239.44,45.835,0.47776,0.5149,-0.21915,0.003117
420,0.091607,0.29047,0.30802,2.1283,-22.461,1.0606,0.096642,676.25,0.061163,88.41,1.0471,0.74122,0.73518,4.2865,0.16594,65.148,10.768,0.069886,0.055869,0.069886,124.39,93.769,0.17849,5957.4,0.14597,0.027832
421,0.080351,0.34492,0.2102,1.808,60.226,0.97317,0.21368,605.43,0.10218,30.362,1.0423,7.3708,0.39851,5.0549,0.22141,109.54,16.46,0.1092,0.052464,0.11369,126.97,34.083,0.3001,23855.0,0.12266,0.036115
422,0.06513,0.30618,0.28199,2.2567,6.3968,1.1586,0.15078,639.72,0.070684,82.697,1.1852,35.063,0.57125,4.7674,0.2132,76.754,64.25,0.078998,0.059874,0.067028,140.2,89.79,0.21029,16505.0,0.093873,0.005471
423,0.02064,0.077671,0.29992,4.8615,179.42,0.98886,0.20894,490.89,0.074672,233.98,0.37446,0.81595,0.48188,3.9663,0.021486,101.42,122.17603018892396,0.082515,0.042616,0.082515,401.35,231.37,0.27787,2775.6,0.022407,0.0
424,0.20248,0.40124,0.50565,2.2602,6.834,1.0462,0.044366,527.09,0.040001,21.725,0.96116,0.43577,5.4309,3.6301,0.049353,24.466,122.82379868771264,0.041651,0.045774,0.041651,46.331,22.729,0.06703,2157.7,0.34042,0.0
425,0.16467,0.13424,0.66207,5.9319,140.81,1.427,0.13375,256.73,0.1154,33.181,1.0678,464.1305354052296,3.2503,3.6106,-0.23138,37.563,122.2997329251243,0.085891,0.027514,0.095622,76.611,36.299,0.10291,2700.9,0.1902,0.0
426,0.12009,0.63072,-0.10501,0.81336,-43.226,3.199,0.063461,1134.0,0.048216,28.461,1.063,5.3234,-0.19362,3.7705,0.19327,68.218,125.61516870729162,0.058965,0.088857,0.058716,50.661,30.244,0.1869,-619.03,0.3252,0.0
427,-0.010877,0.32091,-0.043237,0.86497,-64.424,0.56048,0.006577,31775.0,-0.019406,27.567,0.9394,0.39055,-0.0598,3.989,0.37866,211.59,120.5993389474261,0.014477,0.47698,0.014031,102.64,27.972,0.57971,-421.59,-0.016017,0.0
428,0.10215,0.089326,0.61942,7.9344,56.01,1.1344,0.19373,260.2,0.15794,121.65,1.0525,1.3818,2.1268,4.313,0.093418,57.183,111.85196805950368,0.12181,0.02881,0.12181,203.77,137.99,0.15667,12734.0,0.11219,0.0
429,-0.022484,0.18447,0.25939,2.4098,-2.6126,0.68914,0.032267,3028.0,-0.032626,137.81,1.3279,-0.7121,0.466,5.0245,0.20122,96.258,383.64,-0.012387,0.17648,-0.014333,208.49,136.13,0.26372,27443.0,-0.02757,0.000585
430,-0.11826,0.69037,-0.4078,0.39347,-229.62,1.011,-0.054505,-4573.1,-0.12402,70.604,0.72651,-0.32781,-0.5545,3.8528,0.68162,236.4,128.87491691884634,-0.026863,0.58519,-0.030618,90.012,68.757,0.64767,-2905.6,-0.38195,0.0
431,0.16792,0.087374,0.75757,9.6704,193.17,1.4224,0.18028,124.37,0.14306,32.519,1.6444,464.1523949978712,4.8859,3.4424,-0.32313,26.009,122.9493987402206,0.13796,0.011981,0.13368,76.117,37.723,0.071257,2098.1,0.18399,0.0
432,0.057092,0.37347,0.18122,1.522,-20.734,1.2265,0.10822,1027.0,0.066268,60.917,1.4226,4.2163,0.38423,3.8812,0.28027,114.7,13.728,0.099319,0.078802,0.086849,137.33,66.101,0.30712,1.522,0.091125,0.037632
433,-0.017116,0.33716,0.34019,2.1752,2.8397,0.95952,0.02124,6038.3,-0.022005,121.43,0.99992,-0.47656,0.91861,4.3056,0.21662,109.52,316.33,-0.005415,0.32515,-0.007222,185.13,120.78,0.30006,6876.1,-0.025823,0.001481
434,0.040324,0.10564,0.53586,6.0725,92.548,1.0284,0.056392,572.81,0.021789,74.437,1.4676,0.235,1.4947,3.4442,-0.15482,33.22,123.50990281693431,0.02285,0.050642,0.02285,105.92,76.555,0.091015,1490.4,0.046226,0.0
435,0.032426,0.03386,0.73185,22.614,450.24,0.51038,0.14825,163.33,0.079697,8.4088,1.1851,3.6247,3.1236,3.9196,-1.0301,24.085,118.80568783511649,-0.005384,0.029101,0.007433,60.065,8.3638,0.065987,6081.0,0.033563,0.0
436,-0.21072,0.85794,0.023401,1.029,-36.054,2.453,-0.030841,-4139.2,-0.0859,33.003,0.8224,0.0,0.13879,3.3014,0.34677,135.02,125.74407641626546,0.010134,0.21174,0.0,121.6,37.063,0.36991,46.846,-1.4833,0.0
437,0.096251,0.34422,0.60274,2.7539,-11.474,1.1029,0.093007,983.71,0.088347,170.62,1.0669,0.93182,11.245,4.82,0.11495,100.74,542.6,0.084492,0.092438,0.084492,201.93,188.16,0.27599,39826.0,0.15154,0.000884
438,0.006366,0.53917,0.44951,2.8288,12.994,2.4766,0.023296,3410.9,0.005033,55.255,1.1137,0.005033,1.4753,4.1739,0.21505,43.016,1.2787,0.15788,0.21035,0.016234,101.37,64.775,0.11634,2.8288,0.013814,0.5437
439,-0.019807,0.25253,0.36945,2.4659,31.835,0.98527,0.011661,5128.5,-0.01156,54.471,1.1705,-0.11992,0.97602,4.5642,0.15999,58.805,782.9,-0.012172,0.48749,-0.012172,144.76,53.668,0.16111,13544.0,-0.027007,0.000682
440,-0.063239,0.82521,-0.58194,0.2948,-407.3,0.93493,0.020562,22238.0,-0.075185,75.192,0.99594,-0.11562,-0.76902,5.027,1.2362,427.5,186.09520809853217,-0.012367,0.49396,-0.012367,124.25,70.299,1.1712,-61932.0,-0.56326,0.0
441,-0.26989,1.1283,0.017269,1.0219,-44.771,2.7647,-0.085854,-1735.0,-0.097619,41.484,0.99175,-10.346,0.088812,3.4436,0.40557,96.581,1.445,-0.077545,-0.17582,-0.089139,96.247,38.499,0.26461,47.958,2.1035,-2.6501
442,0.072263,0.72406,0.16209,2.0889,14.774,1.069,0.0885,3079.7,0.073419,37.134,0.57506,0.70501,0.23524,5.0806,0.73632,59.9,0.36909,0.065952,0.30296,0.065952,103.16,39.695,0.16411,19513.0,0.28165,2.2419
443,0.12229,0.95507,0.016723,1.0189,-9.6586,1.0097,0.031902,2672.6,0.024109,5.7825,1.6031,0.25488,0.16619,4.4576,0.23238,79.561,11.525,0.025244,0.23246,0.025244,74.514,5.8385,0.21797,479.65,3.0238,1.7907
444,0.059011,0.75177,0.5338,7.1769,179.15,0.54686,0.18468,2717.0,0.1341,187.2,1.6715,6.9417,1.4056,4.5676,1.1444,62.32,145.31,0.074463,0.28256,0.1116,319.75,202.26,0.17074,19724.0,0.23773,0.009419
445,-0.00473,0.99821,-0.02658,0.97156,-39.908,2.7517,0.012564,10538.0,-0.000207,33.975,1.0526,0.98619,-0.28865,3.1501,0.34004,120.55,123.53262245788105,-0.028256,0.43912,0.014766,108.55,33.041,0.33027,-37.557,-2.6384,0.0
446,0.11543,0.29091,0.18377,2.1983,4.6054,1.095,0.18815,515.39,0.1214,55.211,1.1091,11.994,0.27724,5.0312,0.25291,59.194,2.1244,0.13635,0.044568,0.13195,105.4,63.928,0.16218,19747.0,0.16278,0.11385
447,0.078462,0.45768,0.19322,1.744,28.906,1.1147,0.10753,1058.8,0.068404,22.643,1.5524,0.9085,0.35317,4.4053,0.31066,72.006,1.8278,0.081503,0.085012,0.081503,111.93,25.24,0.19728,4913.5,0.14496,0.36578
448,0.005304,0.24072,0.52455,3.179,91.598,1.0025,0.026713,1753.6,0.012693,5.5126,0.59812,0.052229,2.2347,4.2765,-0.21636,46.962,114.55986821823748,0.00521,0.21941,0.00521,17.878,5.5264,0.12866,9915.0,0.007595,0.0
449,0.22992,0.036945,0.33569,10.086,144.33,0.74136,0.42243,43.059,0.3295,42.557,1.1078,57.567,0.53509,4.3406,-0.030841,19.69,117.49126559817324,0.076201,0.003906,0.33232,152.89,46.067,0.053944,7354.5,0.23874,0.0
450,-0.48963,0.88447,-0.039895,0.92472,-79.143,2.1153,-0.17857,-854.7,-0.23148,0.0,0.9706,-6.8191,-0.078237,3.6487,0.41814,76.682,1.5199,-0.19258,-0.093565,-0.20188,0.0,0.0,0.21009,-177.65,-4.2381,2.791
451,0.024728,0.18858,0.069706,1.4444,-98.899,1.0801,0.16575,1356.0,0.046671,142.51,1.2939,0.92721,0.090126,5.6005,0.58062,201.93,3.3741,0.085848,0.098789,0.085848,235.74,153.92,0.55322,27780.0,0.030839,0.039549
452,0.12616,0.13878,0.43612,6.0167,151.37,1.0051,0.2022,249.25,0.15529,35.537,0.94551,92.419,0.91439,5.4834,-0.1837,37.306,815.75,0.15375,0.023865,0.14595,72.332,41.994,0.10221,132730.0,0.14649,0.000605
453,0.067526,0.12319,0.26996,4.3114,43.521,1.5026,0.10426,287.01,0.055825,26.277,1.0151,17.141,0.41627,4.8337,-0.002339,21.097,105.9470920389128,0.061353,0.026131,0.056141,54.582,27.994,0.0578,18409.0,0.077014,0.0
454,0.004569,0.30641,0.48013,2.5669,-41.086,0.98654,0.042098,2176.4,0.004849,175.93,0.81194,0.067278,2.2493,4.2329,0.2471,90.39,116.25773023931971,0.00682,0.18727,0.00682,225.44,173.56,0.24764,8208.0,0.026219,0.0
455,0.045202,0.42444,0.2095,1.5239,-0.26874,1.0423,0.06099,1425.7,0.032123,41.454,1.1679,0.37232,0.53638,4.3491,0.23582,85.394,16.6,0.035721,0.12126,0.035721,122.25,43.208,0.23396,4680.4,0.088655,0.048097
456,0.27404,0.28996,0.1983,2.2511,110.46,0.97964,0.40434,267.19,0.27973,4.6721,1.8494,19.719,0.30831,4.5722,0.17403,83.898,2.628,0.29611,0.023576,0.29388,84.092,6.6375,0.22986,7405.8,0.38595,0.18449
457,0.29985,0.24574,0.18063,1.735,-24.876,1.2316,0.2615,179.02,0.19314,22.962,1.3878,2.4263,0.31489,4.4592,0.10287,57.652,119.70919464308858,0.19701,0.015889,0.19701,41.755,28.279,0.15795,5200.3,0.42468,0.0
458,-0.024566,0.37463,-0.095989,0.74289,-76.24,0.99473,0.023113,7348.8,-0.040519,28.245,1.1571,-0.00747,-0.13283,4.6086,0.44908,168.37,166.4,-0.000751,0.2433,-0.000751,118.78,28.097,0.4613,-3897.9,-0.039336,0.002069
459,-0.18387,0.16847,0.46114,4.0121,103.34,0.85505,-0.052697,-918.28,-0.14384,17.865,0.56763,-1.2696,1.1954,3.9636,-0.18177,37.601,35.914,-0.14849,-0.076015,-0.14849,60.087,15.275,0.10302,4240.5,-0.31791,0.026578
460,0.004283,0.56985,0.026528,1.0524,-45.343,1.0085,0.016167,8029.3,0.005951,11.772,1.2109,0.1474,0.056836,4.7094,0.31134,116.41,7.6282,0.014615,0.47088,0.014615,65.916,11.872,0.31894,1358.6,0.015176,0.22372
461,0.023774,0.24862,0.11098,1.6657,-76.124,0.78055,0.10357,1122.5,0.030457,117.56,0.96672,3.8663,0.15364,3.9477,0.31835,81.784,1.0222,0.04681,0.093348,0.040628,127.53,123.33,0.22406,983.85,0.03164,0.034226
462,0.093098,0.22433,0.35433,3.4935,56.52,2.0688,0.083609,473.38,0.055556,10.231,0.99484,8.1371,0.70363,3.4467,0.092276,26.659,5.3318,0.059593,0.041239,0.059593,81.687,10.88,0.073039,991.05,0.12002,0.10601
463,0.000266,0.65037,0.063386,1.1493,-14.475,1.0392,0.04027,3639.2,0.001779,14.545,1.1122,0.34598,0.12378,5.2562,0.37685,99.411,1.8747,0.033294,0.18389,0.033294,87.649,15.115,0.27236,11435.0,0.000812,0.68856
464,0.096486,0.4841,0.21194,2.4009,18.049,1.1133,0.11522,1297.1,0.084696,49.177,1.2764,1.2808,0.33285,4.7636,0.39959,51.997,0.61279,0.11505,0.092469,0.11505,108.17,54.747,0.14246,12297.0,0.19099,0.65876
465,0.13252,0.20332,-0.034483,0.80293,-24.874,1.185,0.23238,348.14,0.17731,4.3795,1.0742,2.1771,-0.040119,5.2403,0.20387,82.505,4.5686,0.18371,0.030517,0.18371,47.624,5.19,0.22604,-5996.8,0.16638,0.035586
466,0.048343,0.66879,0.19365,1.3522,-18.971,1.6479,0.029337,5049.6,0.029337,56.814,0.94714,0.0,0.75476,3.393,0.34632,145.72,9.1344,0.001572,2.215723430598386,0.0,140.79,67.985,0.39923,478.67,0.14596,0.16095
467,0.047856,0.26413,0.3196,2.2777,20.529,1.0303,0.057266,735.9,0.027223,28.571,1.1264,0.3005,0.74279,4.0705,0.11437,41.119,27.918,0.029167,0.064109,0.029167,87.66,29.436,0.11265,3759.3,0.066157,0.019345
468,0.1777,0.38495,-0.045277,0.87042,-77.052,0.56342,0.41156,605.94,0.36013,17.477,1.2735,16.911,-0.065068,6.3441,0.33677,340.61,229.1331315513159,0.3354,0.05998,0.32828,69.484,26.297,0.93317,-100010.0,0.28892,0.0
469,0.060103,0.17441,0.52517,4.0111,41.01,1.0966,0.083812,545.11,0.057441,99.072,0.84589,0.65374,1.7481,4.2859,0.063716,50.102,114.50534323967456,0.059613,0.04786,0.059613,159.15,108.65,0.13727,10143.0,0.080398,0.0
470,0.095591,0.071687,0.29555,5.1228,22.374,1.0673,0.15321,121.21,0.083718,56.408,1.1636,0.9124,0.46709,4.587,0.043113,19.821,113.24690707897244,0.085484,0.010793,0.085484,91.822,60.207,0.054304,11419.0,0.11965,0.0
471,0.040961,0.19898,0.10367,2.2107,4.7116,1.1035,0.17152,578.8,0.099766,42.729,0.98939,1.056,0.12788,5.1608,0.26689,47.142,0.91437,0.095696,0.053401,0.095696,87.574,47.153,0.12916,15014.0,0.056307,0.15583
472,0.071457,0.57053,0.2304,2.3746,44.49,1.0771,0.14622,1322.2,0.083578,39.761,1.3114,24.603,0.38273,5.307,0.43121,62.59,0.82479,0.092556,0.12133,0.082876,98.727,43.817,0.17148,46722.0,0.16638,0.79236
473,0.010854,0.42776,0.50881,2.1905,31.262,1.5918,0.014039,6986.7,0.006969,84.426,1.1658,1.5928,7.974,3.9243,0.26586,98.797,119.60152983242992,0.008103,0.37871,0.016582,212.59,85.116,0.27068,4274.1,0.018967,0.0
474,0.080963,0.42956,0.1249,1.684,-6.0879,0.73535,0.19838,1074.8,0.13794,57.368,1.2806,5.4906,0.18036,5.5916,0.58416,120.72,0.77714,0.24919,0.086596,0.16442,143.74,75.37,0.32624,1.684,0.0,0.43293
475,0.080963,0.42956,0.1249,1.684,-6.0879,0.73535,0.19838,1074.8,0.13794,57.368,1.2806,5.4906,0.18036,5.5916,0.58416,120.72,0.77714,0.24919,0.086596,0.16442,143.74,75.37,0.32624,1.684,0.0,0.43293
476,0.95303,0.029316,0.88073,31.043,-57.096,8.0764,0.78886,1.6795,0.118,0.18489,0.60702,464.07673463805975,9.7907,2.854,-0.067456,3225.071456599065,124.40632005795608,0.031745,0.00018,0.0,14.399,1521.520057917927,4.935420782254165,629.28,0.98181,0.0
477,0.11375,0.58769,0.022599,1.044,-26.333,2.8644,0.060993,1227.8,0.039714,24.258,1.2334,6.1929,0.048719,4.5694,0.20396,68.686,5.2556,0.04727,0.10198,0.045782,64.386,25.462,0.18818,838.57,0.27589,0.15956
478,0.046714,0.54227,0.055366,1.1452,-48.07,1.1156,0.06687,2025.3,0.033269,53.803,0.97644,1.0692,0.09827,4.9493,0.36685,106.22,1.3734,0.095848,0.094238,0.095848,105.43,60.02,0.291,4926.4,0.15248,0.52564
479,0.003124,0.50606,0.058537,1.6852,-68.301,0.064455,0.099475,28809.0,0.048469,175.09,1.2657,-3.2264,0.068381,4.488,7.8485,350.11,0.68457,-0.38181,-0.75794,-0.3963,565.68,110.53,0.83672,1.6852,0.006325,0.33433
480,0.051488,0.46831,0.35235,1.7806,28.587,1.0226,0.038867,1567.5,0.023381,12.332,1.1204,0.23838,1.7955,4.4838,0.1435,60.049,41.962,0.023312,0.14144,0.023312,90.407,12.61,0.16452,10735.0,0.09744,0.031975
481,-0.076831,1.1259,0.19656,1.3859,-133.39,1.1988,-0.022907,-14966.0,-0.062508,185.8,1.0149,-2.4911,0.66854,4.018,0.90616,159.76,37.709,0.029151,-6.249,-0.044611,202.88,191.38,0.4377,2048.7,0.61004,-0.020163
482,0.018769,0.49939,0.285,1.9626,41.402,1.0369,0.053932,2179.0,0.016908,27.607,1.2002,0.29311,0.68033,5.0898,0.32189,72.247,2.2811,0.028267,0.16212,0.028267,136.18,28.626,0.19794,35045.0,0.037576,0.40703
483,0.014572,0.27193,0.2107,1.7748,23.382,1.0111,0.059544,820.02,0.017302,12.898,1.2444,0.17111,0.40724,3.2933,0.13129,49.368,124.59191494535683,0.016924,0.074334,0.016924,83.264,13.041,0.13525,413.97,0.023708,0.0
484,0.11814,0.068266,0.63871,10.356,230.86,1.1416,0.18172,148.55,0.15908,26.215,1.1307,1.321,2.1797,4.9904,-0.41004,30.816,60.10715252136765,0.11572,0.017573,0.11572,76.288,29.927,0.084429,62474.0,0.13191,0.0
485,0.18309,0.42996,0.14194,1.7529,36.45,1.3583,0.21415,539.51,0.16774,19.618,1.2356,16.717,0.212,4.4773,0.30421,96.467,1.8925,0.47484,0.047283,0.17674,83.467,37.118,0.26261,1.7529,0.32119,0.23866
486,0.046751,0.09277,0.54631,7.5793,181.93,0.97369,0.048514,716.83,0.048015,47.974,0.79301,464.0747273740011,1.4739,3.8963,-0.32642,37.667,120.5602289720144,0.003115,6.3662,0.0,77.524,58.053,0.1032,4303.0,0.051532,0.0
487,0.035999,0.33975,0.158,1.5586,-8.9378,1.1007,0.059502,1994.0,0.049447,62.501,1.3236,0.88616,0.28257,4.6928,0.3234,108.72,4.6009,0.080508,0.118,0.080508,152.53,68.796,0.29785,7788.8,0.059823,0.094582
488,0.36112,0.074337,0.5727,8.7041,317.99,1.5968,0.45591,68.178,0.40397,53.259,1.207,5.942,1.6226,6.0971,-0.18754,49.634,-620.2560897094602,0.37212,0.006602,0.37212,169.97,85.044,0.13598,716160.0,0.392,0.0
489,0.005651,0.46824,0.090423,1.4628,-1.1971,2.8105,0.068442,888.49,0.003471,12.314,1.7843,1.1892,0.12661,3.5853,0.15052,25.909,0.70133,0.020643,0.065179,0.020232,30.707,12.573,0.070982,348.0,0.010627,0.51211
490,0.084972,0.57417,0.059206,1.1554,-65.651,1.1849,0.13845,1618.4,0.089416,74.991,1.4377,1.561,0.10574,5.3137,0.60374,176.11,1.2825,0.13174,0.11164,0.13174,167.01,88.854,0.48249,12192.0,0.20658,0.46995
491,0.19822,0.17073,0.13948,1.9077,30.987,1.2748,0.28714,189.88,0.21513,19.714,1.3285,2.7299,0.19733,5.3929,0.097087,62.562,13.567,0.21414,0.017162,0.21414,72.086,25.132,0.1714,34471.0,0.24827,0.021365
492,0.048311,0.46977,0.014489,1.031,-74.654,1.0885,0.083016,1476.4,0.044817,69.022,1.1148,0.65762,0.028004,4.6452,0.31295,132.95,133.05,0.060414,0.11195,0.060414,116.18,75.132,0.36425,640.08,0.092387,0.003135
493,-0.001872,0.87127,0.058085,1.2711,-26.326,0.64396,-0.001819,-271440.0,-0.002906,52.597,1.3669,0.0,0.079829,4.5267,1.3459,144.9,0.27764,0.001033,41.487,0.0,149.12,62.748,0.39699,1953.3,-0.014539,5.0246
494,0.03127,0.2554,-0.079421,0.66784,-65.923,1.0517,0.13501,762.62,0.045238,25.003,1.1017,0.54191,-0.094513,4.6851,0.26016,101.37,5.993,0.051529,0.065633,0.051529,55.837,26.294,0.27773,-3846.4,0.046924,0.024454
495,0.010641,0.424,0.43297,2.9886,86.087,1.0429,0.051823,4061.7,0.017984,134.2,0.97,0.39936,1.2396,5.7764,0.54288,112.72,1.8441,0.038295,0.26284,0.038295,310.69,139.95,0.30883,258740.0,0.018474,0.3581
496,0.20718,0.24924,0.61112,3.452,47.23,4.4285,0.069927,293.77,0.046785,3.6765,1.2938,120.43,4.3765,3.166,0.024213,21.749,124.17716300567288,0.055483,0.026875,0.046663,56.635,3.8925,0.059587,895.69,0.27597,0.0
497,0.033849,0.21327,0.23141,2.3602,32.619,1.0317,0.044684,1171.9,0.028405,24.454,1.2821,0.2903,0.38667,4.2507,0.12521,43.099,6.9978,0.028137,0.1062,0.028137,91.076,25.23,0.11808,4122.1,0.043025,0.054846
498,0.31602,0.12209,0.5067,6.5718,59.716,1.6416,0.2127,127.62,0.1925,63.194,1.2735,149.75,1.2593,3.9941,-0.002965,24.941,10.061,0.1893,0.011601,0.1935,103.05,77.95,0.068332,4998.1,0.35997,0.035484
499,0.04072,0.51457,-0.051778,0.8677,-25.907,2.0805,0.048774,1850.9,0.025,15.74,1.5712,18.225,-0.078403,3.7497,0.24448,70.4,73.956,0.024712,0.16525,0.026114,58.369,16.139,0.19288,-290.94,0.083885,0.00696
500,0.10037,0.16492,0.53255,5.9175,238.78,1.166,0.21151,397.47,0.16829,73.876,0.91313,1.5947,1.4828,5.2682,-0.29413,64.365,8.7575,0.13677,0.042071,0.13677,134.82,86.138,0.17634,98747.0,0.1202,0.067811
501,0.17814,0.35756,0.3265,2.1012,44.529,1.1479,0.15418,492.71,0.1303,29.699,1.6586,1.4946,0.86602,4.3527,0.18186,72.31,7.9118,0.1302,0.044409,0.1302,121.35,34.092,0.19811,7355.1,0.28783,0.098683
502,-0.15864,0.32291,-0.076513,0.74672,-70.001,1.3023,-0.10174,-889.56,-0.12181,36.076,0.94433,0.0,-0.098801,4.1202,0.24226,99.721,126.33590419954224,0.009905,0.41168,0.0,59.834,42.491,0.27321,-1009.2,-0.23429,0.0
503,0.11907,0.13897,0.4616,4.3216,106.38,1.132,0.1874,247.9,0.1293,62.552,1.1103,1.285,1.1556,4.9728,-0.069886,52.591,79.98309043042195,0.11351,0.024384,0.11351,126.06,70.812,0.14408,43358.0,0.14234,0.0
504,0.016873,0.65507,-0.10049,0.70857,-112.66,1.0525,0.10146,2991.2,0.027439,52.916,1.3003,0.53015,-0.13299,4.5157,0.78107,168.14,0.41937,0.050369,0.21976,0.050369,94.21,55.696,0.46067,-3294.9,0.050865,0.93527
505,0.026788,0.84622,0.12118,1.1488,-7.9956,1.0257,0.025642,7291.4,0.019762,27.092,1.2031,0.29083,1.884,4.8963,0.42545,184.58,25.636,0.028354,0.49193,0.028354,167.52,27.788,0.50571,9544.6,0.222,0.26283
506,0.12953,0.35935,0.29031,2.1601,-158.87,1.6401,1.5761,804.93,1.3711,0.0,0.65482,10.121,0.6319,4.7307,2.3265,1449.0,4.9548,0.61711,0.13899,0.61711,398.82,0.0,3.9699,15615.0,0.20568,0.17323
507,0.020427,0.12929,0.51891,5.0136,94.821,1.0041,0.051492,609.34,0.016725,23.671,1.0668,0.055509,1.475,4.4341,-0.15627,31.505,110.38398284162392,0.005528,0.070137,0.005528,59.034,23.768,0.086316,14098.0,0.024502,0.0
508,0.070016,0.073127,0.49647,7.7976,167.43,1.0392,0.10826,293.2,0.087802,51.421,1.1352,0.53826,1.1533,5.5043,-0.32022,32.945,4967.1,0.051797,0.039568,0.051797,94.381,53.435,0.090261,158550.0,0.081766,0.000106
509,0.07581,0.17573,0.29902,2.7034,41.046,1.0951,0.13867,458.94,0.093143,61.31,1.0941,0.94079,0.56908,5.6373,0.091187,69.618,1605.3,0.08591,0.043613,0.08591,130.63,67.14,0.19073,129710.0,0.094832,0.000238
510,-0.059244,0.31207,0.08552,1.4635,-219.35,0.29161,-0.013069,-29888.0,-0.19855,228.79,0.80803,-2.3687,0.11716,5.1891,1.0702,302.92,0.68415,0.23754,1.6355,-0.16367,331.44,272.52,0.75375,1.4635,-0.086119,0.18541
511,0.027487,0.027547,0.52743,20.147,133.73,1.0376,0.25798,152.97,0.1345,226.8,1.2598,0.74317,1.1852,4.6975,-0.14417,40.949,97.76454469586874,0.071621,0.01822,0.071621,288.1,235.33,0.11219,26284.0,0.031615,0.0
512,0.071784,0.29294,-0.048577,0.83418,-55.496,1.0389,0.08274,733.11,0.039779,41.449,1.2663,0.472,-0.064286,4.3534,0.16619,63.016,126.17406598036165,0.045434,0.06181,0.045434,50.364,43.061,0.17265,-1096.0,0.10338,0.0
513,0.042435,0.4298,0.15647,1.6444,0.92992,1.989,0.07418,1063.3,0.025701,26.521,1.0762,3.0244,0.26048,4.1219,0.20996,44.321,2.7914,-0.005376,0.08399,0.037282,69.745,26.379,0.12143,2071.6,0.074421,0.16007
514,0.006554,0.5166,0.32166,2.0751,54.106,1.5126,0.053426,2333.3,0.012828,24.486,0.84111,4.7578,0.84835,4.8511,0.01686,72.491,101.02248240226874,0.004036,0.22622,0.009726,30.586,24.585,0.19861,22830.0,0.013558,0.0
515,0.004565,0.78386,0.18144,1.2368,-126.63,1.0006,0.004225,57465.0,0.004225,93.333,0.94015,0.25941,3.4637,3.9069,0.65996,237.44,36.539,0.025926,0.8435,0.025926,200.42,93.387,0.65053,1464.3,0.029424,0.11401
516,0.11811,0.36287,0.091953,1.2665,4.9774,1.0397,0.12777,692.59,0.092661,16.687,1.0393,0.97146,0.16331,4.6521,0.23736,87.47,20.612,0.093441,0.062005,0.093441,103.64,17.348,0.23965,4127.2,0.20136,0.03048
517,-0.16743,0.64851,0.060182,1.1111,0.80667,1.0241,-0.000459,-217910.0,-0.065386,7.9227,0.98693,-0.7123,0.15109,4.2955,0.17315,85.536,5.1418,-0.069555,-1.947,-0.069555,55.358,8.1134,0.23435,1188.4,-0.48664,0.31107
518,-0.073376,0.32064,0.13239,1.5051,-15.064,0.95309,0.007846,10679.0,-0.05246,49.48,1.0708,-0.43919,0.21863,4.5184,0.22589,65.277,3.5036,-0.04608,0.53052,-0.04608,101.53,47.159,0.17884,4367.6,-0.1081,0.086257
519,-0.021399,0.65332,-0.21677,0.51489,-115.7,0.9803,-0.003858,-56078.0,-0.055709,37.915,0.98922,-0.2238,-0.28155,4.2634,0.58982,145.07,0.55984,-0.02283,0.67151,-0.02283,71.244,37.168,0.39744,-3975.2,-0.070977,0.68482
520,0.034945,0.67887,-0.062735,0.78252,-49.738,1.0393,0.065633,3265.6,0.03746,26.658,1.6538,0.50807,-0.081024,4.395,0.58698,94.655,0.36191,0.048884,0.25054,0.048884,70.549,27.707,0.25933,-1557.7,0.14382,1.6068
521,0.09552,0.35976,0.25928,2.0051,9.942,1.1325,0.15802,647.24,0.094847,64.883,1.2002,1.247,0.53709,4.7494,0.26849,83.056,2.8394,0.11011,0.053164,0.11011,142.21,73.482,0.22755,14559.0,0.15235,0.16235
522,-0.060977,0.26741,0.25887,2.5348,49.049,0.95803,-0.00934,-6778.9,-0.045492,11.183,1.1244,-0.43529,0.4522,4.3628,0.17204,38.259,3.8511,-0.045435,-0.6143,-0.045435,100.7,10.713,0.10482,5969.0,-0.083235,0.1348
523,-0.061731,0.14306,0.079994,1.5738,-1.6392,0.94008,-0.00107,-48885.0,-0.070998,29.544,0.91804,-0.65694,0.10248,4.521,0.10622,47.91,38.083,-0.069881,99.423,-0.069881,65.333,27.774,0.13126,2654.8,-0.09182,0.005413
